layer_name,layer_idx,sublayer,variant,dac_bits,EZR_mean,QZR_all_mean,QZR_nonzero_mean,ODR_mean,cosine_sim,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad_mean,QZR_all_pad_mean
bert.encoder.layer.5.attention.self.key,5,K,sweep,4,0.0,0.8469763199488322,0.8469763199488322,94.63014602661133,0.9805009365081787,0.015491350864370665,0.10111004610856374,0.43232282996177673,0.0,0.00022170636414860687,0.0005543795026217898,0.009288984816521406,0.02923649487396081,0.5998263855775198,0.9426761070887247
bert.encoder.layer.5.attention.output.dense,5,O,sweep,4,0.09996662040551503,0.5192494491736094,0.4658574064572652,22.11157480875651,0.9789019227027893,0.06634988635778427,0.3268013695875804,0.6615297993024191,0.0,0.0009464886388741434,0.004793435490379731,0.05494182867308458,0.16359452654918036,0.10021294405062993,0.4622610608736674
bert.encoder.layer.5.attention.self.query,5,Q,sweep,4,0.0,0.7434958418210348,0.7434958418210348,75.52281316121419,0.9891473452250162,0.020602316906054814,0.1786064306894938,0.5563030242919922,0.0,6.699145281648573e-05,0.0001722651165133963,0.003160983712101976,0.01659124530851841,0.0,0.70443727572759
bert.encoder.layer.5.attention.self.value,5,V,sweep,4,0.0,0.7372640172640482,0.7372640172640482,49.43061955769857,0.9891310930252075,0.027360766505201656,0.1875695288181305,0.5824945966402689,0.0,0.0005759523191954941,0.0009895089315250516,0.04567296003612379,0.10726358989874522,0.5998263855775198,0.8993829886118571
bert.encoder.layer.6.intermediate.dense,6,FFN1,sweep,4,0.3747456570466359,0.8309178153673807,0.7297107179959615,10894.022623697916,0.9859986901283264,0.0023333680971215167,0.13005744914213815,0.4187500278155009,0.0,0.00025385992194060236,0.0005875618565672388,0.012176820232222477,0.023870182534058888,0.3774705131848653,0.8237814903259277
bert.encoder.layer.6.output.dense,6,FFN2,sweep,4,0.09939011434714,0.2847513059775035,0.20581775406996408,6.183343092600505,0.9973029692967733,0.1631047030289968,0.4574586749076843,0.7673244873682658,0.0,0.00022427230821146318,0.00037679260519022745,0.009193778038024902,0.014120779931545258,0.09978004544973373,0.2861921489238739
bert.encoder.layer.6.attention.self.key,6,K,sweep,4,0.0,0.8178954720497131,0.8178954720497131,80.3003158569336,0.9853442311286926,0.016537583122650783,0.12123216191927592,0.4890426496664683,0.0,0.00018986209276287505,0.0006380674312822521,0.004980764933861792,0.011722652241587639,0.5998263855775198,0.9292692939440409
bert.encoder.layer.6.attention.output.dense,6,O,sweep,4,0.09990184009075165,0.31436378757158917,0.23826034863789877,7.270011107126872,0.9960070848464966,0.14250563085079193,0.42703819274902344,0.7426035404205322,0.0,0.00035133337951265275,0.0007670816460934778,0.01710791668544213,0.03489855552713076,0.09984164933363597,0.31434914469718933
bert.encoder.layer.6.attention.self.query,6,Q,sweep,4,0.0,0.7583306829134623,0.7583306829134623,51.08522288004557,0.9874815146128336,0.0237611581881841,0.1565731962521871,0.5504414836565653,0.0,6.117154771345668e-05,0.0001456958198104985,0.0029726041636119285,0.007256674425055583,0.0,0.7250405748685201
bert.encoder.layer.6.attention.self.value,6,V,sweep,4,0.0,0.5760882894198099,0.5760882894198099,23.95077069600423,0.9931758642196655,0.053225415448347725,0.2818475166956584,0.6787033478418986,0.0,0.0002384528391606485,0.0005806268406255791,0.016720737951497238,0.04280135159691175,0.5998263855775198,0.8347585995992025
bert.encoder.layer.7.intermediate.dense,7,FFN1,sweep,4,0.3756245772043864,0.8190026680628458,0.7102247079213461,7075.08349609375,0.9872117241223654,0.0037306688415507474,0.1350720872481664,0.42349762717882794,0.0,0.0002066420274786651,0.00039579177003664273,0.007742783986032009,0.013333206375439962,0.37832613786061603,0.8266279498736063
bert.encoder.layer.7.output.dense,7,FFN2,sweep,4,0.09965122242768605,0.28561299045880634,0.2065446674823761,6.253632386525472,0.997231662273407,0.16280439496040344,0.4612552622954051,0.770853598912557,0.0,0.00019230339967180043,0.0003514173877192661,0.005632432488103707,0.011117948219180107,0.09988968322674434,0.2853936155637105
bert.encoder.layer.7.attention.self.key,7,K,sweep,4,0.0,0.8169703284899393,0.8169703284899393,95.60812632242839,0.9864455262819926,0.015342974103987217,0.125494214395682,0.49084951480229694,0.0,7.329301661229692e-05,0.00020461060921661556,0.0020499590900726616,0.008644130236158768,0.5998263855775198,0.9274286429087321
bert.encoder.layer.7.attention.output.dense,7,O,sweep,4,0.10009122639894485,0.3029771645863851,0.22545589009920755,6.820594469706218,0.9965676267941793,0.1497851312160492,0.43458770712216693,0.744723896185557,0.0,0.0003018020991779243,0.0005706472826811174,0.014159560513993105,0.020822645475467045,0.1002129465341568,0.3007518748442332
bert.encoder.layer.7.attention.self.query,7,Q,sweep,4,0.0,0.7664292256037394,0.7664292256037394,46.41863123575846,0.9867202440897623,0.024597670262058575,0.14539663990338644,0.5452251633008321,0.0,3.3669955276612505e-05,7.44771435468768e-05,0.0017541282577440143,0.0031351582147181034,0.0,0.7437015175819397
bert.encoder.layer.7.attention.self.value,7,V,sweep,4,0.0,0.6762645443280538,0.6762645443280538,44.650919596354164,0.9923084179560343,0.0329625296096007,0.2391714801390966,0.6575692097345988,0.0,0.00010958406831681107,0.0002774980287843694,0.00899816358772417,0.03041208287080129,0.5998263855775198,0.8692926367123922
bert.encoder.layer.8.intermediate.dense,8,FFN1,sweep,4,0.34316039085388184,0.8158540527025858,0.7195958892504374,8274.742248535156,0.9832410017649332,0.012264572083950043,0.12654466927051544,0.41010360916455585,0.0,0.0001899190635109941,0.0003840800297136108,0.004989269810418288,0.0164396312708656,0.3334123194217682,0.8209366997083029
bert.encoder.layer.8.output.dense,8,FFN2,sweep,4,0.09993339826663335,0.29905879497528076,0.22123267749945322,6.735746542612712,0.9967511693636576,0.1553003986676534,0.45037012298901874,0.760656495889028,0.0,0.00018683787008437017,0.0003610586087840299,0.005015540790433685,0.013808739682038626,0.10005018611749013,0.29344064990679425
bert.encoder.layer.8.attention.self.key,8,K,sweep,4,0.0,0.7528952757517496,0.7528952757517496,46.253170013427734,0.9852954546610514,0.02657279558479786,0.15600253144900003,0.505582183599472,0.0,8.511354826623574e-05,0.00024915087366631877,0.0024062872786695757,0.006862817953030269,0.5998263855775198,0.9028269648551941
bert.encoder.layer.8.attention.output.dense,8,O,sweep,4,0.0993493249018987,0.30026788512865704,0.22308156390984854,6.80240265528361,0.9966576298077902,0.15193378428618112,0.44214271505673725,0.7542457779248556,0.0,0.00025724226725287735,0.00048068881733343005,0.008247465516130129,0.018482917609314125,0.09966306388378143,0.29468395312627155
bert.encoder.layer.8.attention.self.query,8,Q,sweep,4,0.0,0.6809359192848206,0.6809359192848206,32.309563318888344,0.9879400730133057,0.03760418544212977,0.1857249935468038,0.5689770181973776,0.0,3.937342504893119e-05,8.951149114485209e-05,0.0015102169709280133,0.0035522847902029753,0.0,0.6287751396497091
bert.encoder.layer.8.attention.self.value,8,V,sweep,4,0.0,0.4760790467262268,0.4760790467262268,14.911304473876953,0.9934434493382772,0.07722553114096324,0.31391723950703937,0.6860890587170919,0.0,9.96604891649137e-05,0.00023424585136429718,0.005259365503055354,0.01887576002627611,0.5998263855775198,0.7910585800806681
bert.encoder.layer.9.intermediate.dense,9,FFN1,sweep,4,0.45432854692141217,0.8799986640612284,0.7804780006408691,12545.409505208334,0.9819784561793009,0.0007804210848310807,0.08824110279480617,0.36596983671188354,0.0,0.00017517584880503514,0.0004852825174263368,0.004814584972336888,0.013452095290025076,0.4552900493144989,0.877620279788971
